,0
12444,acidity
12445,silky
12446,mouthfeel
12447,although
12448,floral
12449,fruit
12450,complex
12451,simplifies
12452,slightly
12453,finish
12454,milk
12455,chocolate
12456,sweetness
12457,emerges
12458,extraordinary
12459,dried
12460,fruit
12461,profile
12462,lushly
12463,fruit
12464,brandyish
12465,yet
12466,crisp
12467,savory
12468,wood
12469,notes
12470,blueberry
12471,cherry
12472,brandy
12473,nuanced
12474,dark
12475,chocolate
12476,aromatic
12477,wood
12478,night
12479,flowers
12480,aroma
12481,cup
12482,carrying
12483,finish
12484,slight
12485,hint
12486,salt
12487,finish
12488,well
12489,fruit
12490,brandy
12491,sweetness
12492,rings
12493,aroma
12494,flavor
12495,lush
12496,yet
12497,crisply
12498,authoritative
12499,tartly
12500,sweet
12501,notes
12502,berry
12503,lemon
12504,white
12505,floral
12506,notes
12507,hint
12508,milk
12509,chocolate
12510,aroma
12511,cup
12512,buoyantly
12513,juicy
12514,acidity
12515,syrupy
12516,mouthfeel
12517,long
12518,sweet
12519,finish
12520,continued
12521,suggestions
12522,berry
12523,milk
12524,chocolate
12525,complex
12526,balanced
12527,flavor
12528,aroma
12529,orange
12530,citrus
12531,cherry
12532,cedary
12533,aromatic
12534,wood
12535,hint
12536,baking
12537,spice
12538,acidity
12539,extraordinary
12540,deep
12541,powerful
12542,yet
12543,roundly
12544,rich
12545,sweet
12546,mouthfeel
12547,full
12548,syrupy
12549,finish
12550,long
12551,fruit
12552,saturated
12553,balanced
12554,complete
12555,yet
12556,wildly
12557,distinctive
12558,sweet
12559,aroma
12560,table
12561,grape
12562,spicy
12563,nut
12564,flowers
12565,carry
12566,cup
12567,crisp
12568,cocoa
12569,dry
12570,nut
12571,chocolate
12572,contributes
12573,complication
12574,depth
12575,tart
12576,softly
12577,fruit
12578,acidity
12579,lightly
12580,syrupy
12581,mouthfeel
12582,nut
12583,cocoa
12584,particular
12585,carry
12586,finish
